Annotation Cluster 1	Enrichment Score: 1.6125572173550935
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0002682~regulation of immune system process	3	9.375	0.5785046161542508	6318, 55601, 629	24	1378	16650	1.5103410740203194	1.0	0.9999853719136667	99.99952656610684
GOTERM_BP_FAT	GO:0006955~immune response	3	9.375	0.6454125388199481	6318, 55601, 629	24	1551	16650	1.3418762088974854	1.0	0.9999954717810887	99.99995927006952

Annotation Cluster 4	Enrichment Score: 0.42090621396988626
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0080134~regulation of response to stress	4	12.5	0.2600324824836442	6318, 55601, 5327, 629	24	1285	16650	2.159533073929961	1.0	0.9988760541466519	98.60704980191177
GOTERM_BP_FAT	GO:0032101~regulation of response to external stimulus	3	9.375	0.2626549567558375	55601, 5327, 629	24	721	16650	2.886615811373093	1.0	0.9985609623878889	98.67549410397952
GOTERM_BP_FAT	GO:0009605~response to external stimulus	3	9.375	0.799591474434054	55601, 5327, 629	24	2073	16650	1.0039797395079595	1.0	0.9999999680912645	99.9999999876073

Annotation Cluster 5	Enrichment Score: 0.41259460631680683
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0008284~positive regulation of cell proliferation	3	9.375	0.3291400844842519	7051, 4680, 342897	24	849	16650	2.4514134275618376	1.0	0.9992545157873645	99.65354139815643
GOTERM_BP_FAT	GO:0042127~regulation of cell proliferation	4	12.5	0.3639613032170889	7051, 4680, 342897, 7031	24	1552	16650	1.7880154639175256	1.0	0.9993165900621729	99.8373916169752
GOTERM_BP_FAT	GO:0008283~cell proliferation	4	12.5	0.4828143764855517	7051, 4680, 342897, 7031	24	1861	16650	1.491133799032778	1.0	0.9999504376897036	99.99136578872334

Annotation Cluster 6	Enrichment Score: 0.2293032301116087
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0016477~cell migration	3	9.375	0.4940764410548054	4680, 6286, 5327	24	1184	16650	1.7578125	1.0	0.9999504649477005	99.99368271642726
GOTERM_BP_FAT	GO:0051674~localization of cell	3	9.375	0.5585158063278546	4680, 6286, 5327	24	1330	16650	1.5648496240601504	1.0	0.9999901025566187	99.99908625536035
GOTERM_BP_FAT	GO:0048870~cell motility	3	9.375	0.5585158063278546	4680, 6286, 5327	24	1330	16650	1.5648496240601504	1.0	0.9999901025566187	99.99908625536035
GOTERM_BP_FAT	GO:0040011~locomotion	3	9.375	0.6377234183309867	4680, 6286, 5327	24	1530	16650	1.3602941176470587	1.0	0.999995782468653	99.99994477522264
GOTERM_BP_FAT	GO:0006928~movement of cell or subcellular component	3	9.375	0.726083221774432	4680, 6286, 5327	24	1795	16650	1.1594707520891365	1.0	0.9999995438054332	99.99999895532103

Annotation Cluster 7	Enrichment Score: 0.02046147254704058
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0046872~metal ion binding	4	12.5	0.9487014061463453	7051, 6286, 22802, 79689	22	4166	15478	0.6755117182385546	1.0	0.9999999999999999	99.99999999999999
GOTERM_MF_FAT	GO:0043169~cation binding	4	12.5	0.9517236343971108	7051, 6286, 22802, 79689	22	4213	15478	0.6679757460673672	1.0	0.9999999999999994	100.0
GOTERM_MF_FAT	GO:0043167~ion binding	4	12.5	0.9615573318119224	7051, 6286, 22802, 79689	22	4386	15478	0.6416283215188824	1.0	0.9999999999999997	100.0

Annotation Cluster 8	Enrichment Score: 0.007809713340175013
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0010468~regulation of gene expression	4	12.5	0.9613174812472445	346389, 54625, 1999, 629	24	4345	16650	0.6386651323360184	1.0	0.9999999999999858	100.0
GOTERM_BP_FAT	GO:0010467~gene expression	5	15.625	0.9636075192348345	346389, 54625, 5327, 1999, 629	24	5306	16650	0.6537410478703355	1.0	0.9999999999999845	100.0
GOTERM_BP_FAT	GO:0006355~regulation of transcription, DNA-templated	3	9.375	0.9731213659549593	346389, 54625, 1999	24	3603	16650	0.5776436303080765	1.0	0.9999999999999982	100.0
GOTERM_BP_FAT	GO:0006351~transcription, DNA-templated	3	9.375	0.9731996476851399	346389, 54625, 1999	24	3605	16650	0.5773231622746186	1.0	0.9999999999999966	100.0
GOTERM_BP_FAT	GO:1903506~regulation of nucleic acid-templated transcription	3	9.375	0.9739710770121616	346389, 54625, 1999	24	3625	16650	0.5741379310344827	1.0	0.9999999999999949	100.0
GOTERM_BP_FAT	GO:2001141~regulation of RNA biosynthetic process	3	9.375	0.9746850645323568	346389, 54625, 1999	24	3644	16650	0.5711443468715697	1.0	0.9999999999999925	100.0
GOTERM_BP_FAT	GO:0051252~regulation of RNA metabolic process	3	9.375	0.9787323623690319	346389, 54625, 1999	24	3762	16650	0.5532296650717703	1.0	0.9999999999999969	100.0
GOTERM_BP_FAT	GO:0097659~nucleic acid-templated transcription	3	9.375	0.9790152569291609	346389, 54625, 1999	24	3771	16650	0.551909307875895	1.0	0.9999999999999948	100.0
GOTERM_BP_FAT	GO:0032774~RNA biosynthetic process	3	9.375	0.9828383081094831	346389, 54625, 1999	24	3905	16650	0.5329705505761844	1.0	0.9999999999999982	100.0
GOTERM_BP_FAT	GO:2000112~regulation of cellular macromolecule biosynthetic process	3	9.375	0.9849423457184665	346389, 54625, 1999	24	3991	16650	0.5214858431470809	1.0	0.9999999999999989	100.0
GOTERM_BP_FAT	GO:0019219~regulation of nucleobase-containing compound metabolic process	3	9.375	0.9873458575476247	346389, 54625, 1999	24	4104	16650	0.5071271929824561	1.0	0.9999999999999994	100.0
GOTERM_BP_FAT	GO:0010556~regulation of macromolecule biosynthetic process	3	9.375	0.9874045446032702	346389, 54625, 1999	24	4107	16650	0.5067567567567568	1.0	0.9999999999999991	100.0
GOTERM_BP_FAT	GO:0034654~nucleobase-containing compound biosynthetic process	3	9.375	0.991499089368734	346389, 54625, 1999	24	4357	16650	0.4776795960523296	1.0	0.9999999999999999	100.0
GOTERM_BP_FAT	GO:0051171~regulation of nitrogen compound metabolic process	3	9.375	0.9921148790651546	346389, 54625, 1999	24	4404	16650	0.47258174386920976	1.0	0.9999999999999999	100.0
GOTERM_BP_FAT	GO:0018130~heterocycle biosynthetic process	3	9.375	0.9922029664801821	346389, 54625, 1999	24	4411	16650	0.4718317841759238	1.0	0.9999999999999999	100.0
GOTERM_BP_FAT	GO:0019438~aromatic compound biosynthetic process	3	9.375	0.9923641382191338	346389, 54625, 1999	24	4424	16650	0.47044529837251353	1.0	0.9999999999999998	100.0
GOTERM_BP_FAT	GO:0016070~RNA metabolic process	3	9.375	0.9946983137275345	346389, 54625, 1999	24	4648	16650	0.4477732358003442	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0034645~cellular macromolecule biosynthetic process	3	9.375	0.9971278496268575	346389, 54625, 1999	24	5012	16650	0.41525339185953714	1.0	1.0	100.0

