Annotation Cluster 1	EnrichmentScore:13.0053007674
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:9	14	14.8936170213	8.63119736384e-17	85285, 83755, 85289, 83899, 100132476, 81871, 81870, 728224, 100132386, 83900, 85291, 653240, 85290, 85280	74	107	20063	35.4738570346	2.53130849615e-14	3.10862446895e-15	1.44328993201e-13
UP_SEQ_FEATURE	repeat:3	17	18.085106383	1.05731890869e-16	85285, 83755, 85289, 83899, 643803, 100132476, 83897, 337959, 81871, 81870, 728224, 100132386, 83900, 653240, 85291, 85290, 85280	74	225	20063	20.4847447447	2.53130849615e-14	2.77555756156e-15	1.44328993201e-13
UP_SEQ_FEATURE	repeat:6	15	15.9574468085	1.70014396177e-16	85285, 83755, 85289, 83899, 643803, 100132476, 81871, 81870, 728224, 100132386, 83900, 85291, 653240, 85290, 85280	74	147	20063	27.665471594	5.06261699229e-14	5.10702591328e-15	2.88657986403e-13
UP_SEQ_FEATURE	repeat:4	16	17.0212765957	2.57682359917e-16	85285, 83755, 85289, 83899, 643803, 100132476, 337959, 81871, 81870, 728224, 100132386, 83900, 85291, 653240, 85290, 85280	74	192	20063	22.5934684685	5.06261699229e-14	4.55191440096e-15	2.88657986403e-13
UP_SEQ_FEATURE	repeat:11	13	13.829787234	3.89806620204e-16	85285, 81871, 85289, 83755, 81870, 728224, 83899, 83900, 653240, 85291, 85290, 85280, 100132476	74	89	20063	39.6020346189	1.01252339846e-13	8.43769498715e-15	5.66213742559e-13
UP_SEQ_FEATURE	repeat:8	14	14.8936170213	6.21093740786e-16	85285, 83755, 85289, 83899, 100132476, 81871, 81870, 728224, 100132386, 83900, 85291, 653240, 85290, 85280	74	124	20063	30.610505667	1.51878509769e-13	1.16573417586e-14	8.54871728961e-13
UP_SEQ_FEATURE	repeat:1	17	18.085106383	8.67644160441e-16	85285, 83755, 85289, 83899, 643803, 100132476, 83897, 337959, 81871, 81870, 728224, 100132386, 83900, 653240, 85291, 85290, 85280	74	257	20063	17.9341150489	2.02504679692e-13	1.44328993201e-14	1.13242748512e-12
UP_SEQ_FEATURE	repeat:2	17	18.085106383	1.04152048366e-15	85285, 83755, 85289, 83899, 643803, 100132476, 83897, 337959, 81871, 81870, 728224, 100132386, 83900, 653240, 85291, 85290, 85280	74	260	20063	17.7271829522	2.27817764653e-13	1.52100554374e-14	1.27675647832e-12
UP_SEQ_FEATURE	repeat:7	14	14.8936170213	1.57306324567e-15	85285, 83755, 85289, 83899, 100132476, 81871, 81870, 728224, 100132386, 83900, 85291, 653240, 85290, 85280	74	133	20063	28.5391180654	3.5438318946e-13	2.22044604925e-14	1.98729921408e-12
UP_SEQ_FEATURE	repeat:17	11	11.7021276596	6.69822230295e-15	81871, 85289, 83755, 81870, 728224, 83899, 100132386, 653240, 85291, 85290, 100132476	74	56	20063	53.2560328185	1.51878509769e-12	8.93729534823e-14	8.52651282912e-12
UP_SEQ_FEATURE	repeat:20	9	9.57446808511	4.83434112348e-12	81871, 85289, 83755, 728224, 100132386, 653240, 85291, 85290, 100132476	74	46	20063	53.0455346651	1.10223297156e-09	6.12351280793e-11	6.1892047043e-09
UP_SEQ_FEATURE	repeat:19	9	9.57446808511	6.95095503331e-12	81871, 85289, 83755, 728224, 100132386, 653240, 85291, 85290, 100132476	74	48	20063	50.8353040541	1.58482693635e-09	8.34119440185e-11	8.8990370628e-09
UP_SEQ_FEATURE	repeat:18	9	9.57446808511	8.28325016368e-12	81871, 85289, 83755, 728224, 100132386, 653240, 85291, 85290, 100132476	74	49	20063	49.7978488693	1.88858395589e-09	9.44292422034e-11	1.06046837978e-08
UP_SEQ_FEATURE	repeat:26	8	8.51063829787	1.54155618958e-11	81871, 85289, 83755, 728224, 100132386, 653240, 85290, 100132476	74	31	20063	69.9668700959	3.51474715998e-09	1.6736889652e-10	1.97358240861e-08
UP_SEQ_FEATURE	repeat:25	8	8.51063829787	3.12656795576e-11	81871, 85289, 83755, 728224, 100132386, 653240, 85290, 100132476	74	34	20063	63.7933227345	7.1285697345e-09	3.24025917209e-10	4.00279809298e-08
UP_SEQ_FEATURE	repeat:24	8	8.51063829787	3.12656795576e-11	81871, 85289, 83755, 728224, 100132386, 653240, 85290, 100132476	74	34	20063	63.7933227345	7.1285697345e-09	3.24025917209e-10	4.00279809298e-08
UP_SEQ_FEATURE	repeat:23	8	8.51063829787	5.93205576533e-11	81871, 85289, 83755, 728224, 100132386, 653240, 85290, 100132476	74	37	20063	58.6208911614	1.35250849409e-08	5.88047166517e-10	7.59453722132e-08
UP_SEQ_FEATURE	repeat:22	8	8.51063829787	1.28051356238e-10	81871, 85289, 83755, 728224, 100132386, 653240, 85290, 100132476	74	41	20063	52.9017798286	2.91957067411e-08	1.21648779938e-09	1.63938251863e-07
UP_SEQ_FEATURE	repeat:21	8	8.51063829787	1.82484816283e-10	81871, 85289, 83755, 728224, 100132386, 653240, 85290, 100132476	74	43	20063	50.4412319296	4.1606534662e-08	1.66426139536e-09	2.33626895607e-07
UP_SEQ_FEATURE	repeat:28	7	7.44680851064	4.08864498723e-10	81871, 83755, 728224, 100132386, 653240, 85290, 100132476	74	26	20063	72.9942827443	9.32211011717e-08	3.58542717738e-09	5.23450394141e-07
UP_SEQ_FEATURE	repeat:27	7	7.44680851064	8.36362910648e-10	81871, 83755, 728224, 100132386, 653240, 85290, 100132476	74	29	20063	65.4431500466	1.90690715773e-07	7.06261971128e-09	1.07075688316e-06
UP_SEQ_FEATURE	repeat:29	6	6.3829787234	2.2345545657e-08	81871, 83755, 728224, 100132386, 653240, 100132476	74	24	20063	67.7804054054	5.09477148358e-06	1.81956571366e-07	2.8607969893e-05
UP_SEQ_FEATURE	chain:Keratin-associated protein 4-8	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	chain:Keratin-associated protein 4-6	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	chain:Putative keratin-associated protein 4-X	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	chain:Keratin-associated protein 4-11	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	region of interest:27 X 5 AA repeats of C-C-[GIKRQVHEL]- [SPTR]-[STVQRMC]	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	region of interest:29 X 5 AA repeats of C-C-[IRQVEL]-[SPTR]- [STVQRCP]	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	region of interest:20 X 5 AA repeats of C-C-[GIKRQVHEML]- [SPTRV]-[STVQRCP]	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	region of interest:25 X 5 AA repeats of C-C-[IKRQVHEC]- [SPRT]-[STCVQPR]	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
GOTERM_BP_DIRECT	GO:0042633~hair cycle	4	4.25531914894	9.13273649082e-06	85289, 728224, 100132386, 85290	48	15	16792	93.2888888889	0.00281805028285	0.00281805028285	0.0122583974541
GOTERM_BP_DIRECT	GO:0007568~aging	5	5.31914893617	0.00115374658717	85289, 728224, 100132386, 57817, 85290	48	165	16792	10.601010101	0.300026998191	0.112107413548	1.53765155341
Annotation Cluster 2	EnrichmentScore:1.37190401292
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005576~extracellular region	17	18.085106383	0.000723784841707	57152, 3039, 6039, 6358, 914, 6348, 57817, 2922, 6343, 5341, 51738, 284402, 712, 79057, 121504, 3040, 245937	76	1610	18224	2.53193854201	0.048042786714	0.0162777910291	0.742112211476
UP_KEYWORDS	Secreted	15	15.9574468085	0.0134849499672	57152, 1469, 6039, 6358, 57817, 2922, 6348, 83888, 6343, 51738, 284402, 712, 10647, 245937, 2214	78	1965	20581	2.01419064396	0.803914348482	0.419036824797	14.431357022
UP_SEQ_FEATURE	signal peptide	21	22.3404255319	0.0142947876625	57152, 1469, 5126, 3561, 6039, 6358, 914, 83888, 6348, 57817, 2922, 6343, 51738, 284402, 27306, 712, 909, 10647, 245937, 2205, 2214	74	3346	20063	1.7016001357	0.962474360523	0.103650040091	16.8338880776
UP_SEQ_FEATURE	disulfide bond	19	20.2127659574	0.0152079745166	3820, 57152, 1469, 5126, 3561, 6039, 6358, 914, 83888, 6348, 57817, 27306, 712, 79057, 909, 245937, 2205, 2831, 2214	74	2917	20063	1.76596188235	0.969622552299	0.106591579689	17.8149179333
GOTERM_CC_DIRECT	GO:0005615~extracellular space	11	11.7021276596	0.0487274241931	51738, 1469, 57152, 5126, 10647, 6358, 2922, 57817, 83888, 6348, 6343	76	1347	18224	1.95819169304	0.966523625807	0.493070362659	40.1853509524
UP_KEYWORDS	Signal	23	24.4680851064	0.0499356462976	1469, 57152, 5126, 3561, 914, 6039, 6358, 83888, 6348, 57817, 2922, 7940, 6343, 51738, 284402, 712, 79136, 909, 10647, 3040, 245937, 2205, 2214	78	4160	20581	1.45883567554	0.997860250928	0.641028082882	44.4582210811
UP_KEYWORDS	Disulfide bond	18	19.1489361702	0.132910386933	3820, 57152, 1469, 5126, 3561, 6039, 6358, 914, 83888, 6348, 57817, 712, 79057, 909, 245937, 2205, 2831, 2214	78	3434	20581	1.38306975494	0.999999963045	0.819379181625	80.5456601686
UP_KEYWORDS	Glycoprotein	16	17.0212765957	0.752210180426	3820, 3039, 5126, 3561, 6039, 3018, 6358, 914, 963, 712, 909, 4161, 3040, 2205, 2831, 2214	78	4551	20581	0.927651854481	1.0	0.999851009461	99.9999889213
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	13	13.829787234	0.87111143998	3820, 5126, 27306, 712, 3561, 909, 914, 4161, 6039, 963, 2205, 2831, 2214	74	4234	20063	0.832447114096	1.0	0.999995415561	99.9999999996
Annotation Cluster 3	EnrichmentScore:1.32540801
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006955~immune response	7	7.44680851064	0.00107825426095	3561, 909, 6358, 57817, 6348, 7940, 2214	48	421	16792	5.81670625495	0.283488027779	0.153529697969	1.4377124012
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	3	3.1914893617	0.207311687842	3561, 6358, 6348	25	243	6879	3.39703703704	0.9999955081	0.953962945889	89.6344295744
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	3	3.1914893617	0.47253175529	3561, 6358, 6348	48	565	16792	1.85752212389	1.0	0.999999997395	99.9813373179
Annotation Cluster 4	EnrichmentScore:0.949842112448
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0019825~oxygen binding	3	3.1914893617	0.0102578583665	3039, 3040, 1576	56	47	16881	19.2412613982	0.700717529701	0.700717529701	11.1142747235
GOTERM_MF_DIRECT	GO:0020037~heme binding	3	3.1914893617	0.0734866469856	3039, 3040, 1576	56	137	16881	6.60101668405	0.999867673481	0.949041618101	58.1953436812
UP_KEYWORDS	Heme	3	3.1914893617	0.087562333949	3039, 3040, 1576	78	132	20581	5.99679487179	0.999983235732	0.747042200746	65.0731228588
GOTERM_MF_DIRECT	GO:0005506~iron ion binding	3	3.1914893617	0.0887970573283	3039, 3040, 1576	56	153	16881	5.91071428571	0.999981164884	0.934121747148	65.4431085671
UP_KEYWORDS	Iron	3	3.1914893617	0.342509524202	3039, 3040, 1576	78	324	20581	2.44313865147	1.0	0.956930384352	99.1881151121
UP_KEYWORDS	Metal-binding	7	7.44680851064	0.996078668577	3039, 4496, 27306, 3040, 9970, 84560, 1576	78	3640	20581	0.507421104536	1.0	0.999999999055	100.0
Annotation Cluster 5	EnrichmentScore:0.699764065086
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	5	5.31914893617	0.00108075766617	712, 121504, 3018, 8335, 2214	25	134	6879	10.2671641791	0.0556997779929	0.0556997779929	1.04946558659
GOTERM_CC_DIRECT	GO:0000786~nucleosome	4	4.25531914894	0.00686353539359	121504, 3010, 3018, 8335	76	94	18224	10.2038073908	0.373952761263	0.110488072166	6.84017310631
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	3	3.1914893617	0.0437697057248	121504, 3010, 3018	48	119	16792	8.81932773109	0.999999014147	0.937083811735	45.1614807347
UP_KEYWORDS	Nucleosome core	3	3.1914893617	0.0438939534256	121504, 3018, 8335	78	89	20581	8.8941227312	0.995421452013	0.739875090222	40.2658303312
UP_KEYWORDS	Citrullination	3	3.1914893617	0.0512076878712	121504, 3010, 8335	78	97	20581	8.16058683584	0.998178039975	0.59388558379	45.3059164031
INTERPRO	IPR009072:Histone-fold	3	3.1914893617	0.0719421943282	121504, 3018, 8335	74	112	18559	6.71778474903	0.999929270015	0.958644381432	57.9817410307
KEGG_PATHWAY	hsa05034:Alcoholism	3	3.1914893617	0.125767429852	121504, 3018, 8335	25	177	6879	4.66372881356	0.999194194797	0.906944219574	73.0546570446
UP_KEYWORDS	Chromosome	4	4.25531914894	0.188778802758	121504, 3010, 3018, 8335	78	400	20581	2.63858974359	0.999999999988	0.876577908205	90.9430782904
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	3	3.1914893617	0.449850183791	121504, 3018, 8335	56	465	16881	1.9448156682	1.0	0.999954045841	99.8917175429
GOTERM_MF_DIRECT	GO:0003677~DNA binding	6	6.3829787234	0.64768076521	4332, 121504, 3010, 3018, 9970, 8335	56	1674	16881	1.080453149	1.0	0.999999763438	99.9993347499
UP_KEYWORDS	DNA-binding	6	6.3829787234	0.892877501441	4332, 121504, 3010, 3018, 9970, 8335	78	2050	20581	0.772270168856	1.0	0.999997139374	99.9999999993
UP_KEYWORDS	Methylation	3	3.1914893617	0.894254486989	121504, 3018, 8335	78	1001	20581	0.79078613694	1.0	0.999995237967	99.9999999994
UP_KEYWORDS	Isopeptide bond	3	3.1914893617	0.930036330375	121504, 3018, 8335	78	1132	20581	0.699272900245	1.0	0.999997146431	100.0
UP_KEYWORDS	Ubl conjugation	4	4.25531914894	0.959433327605	121504, 3018, 8335, 1576	78	1705	20581	0.619023986766	1.0	0.999999623152	100.0
UP_KEYWORDS	Acetylation	8	8.51063829787	0.980354783504	2940, 3039, 4496, 121504, 3018, 3040, 8335, 5341	78	3424	20581	0.616492930745	1.0	0.99999997403	100.0
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	3	3.1914893617	0.999943464861	121504, 3018, 9970	76	2784	18224	0.258393829401	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0005634~nucleus	8	8.51063829787	0.999995485187	4332, 149647, 4496, 121504, 3010, 3018, 9970, 8335	76	5415	18224	0.354259610244	1.0	1.0	100.0
UP_KEYWORDS	Nucleus	6	6.3829787234	0.999996911013	4332, 121504, 3010, 3018, 9970, 8335	78	5244	20581	0.301898139999	1.0	1.0	100.0
Annotation Cluster 6	EnrichmentScore:0.213089509447
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	4	4.25531914894	0.0576269035981	3561, 914, 2205, 2214	76	213	18224	4.50308870768	0.98233328614	0.489660368336	45.6984708358
UP_KEYWORDS	Immunoglobulin domain	4	4.25531914894	0.335043799238	909, 914, 2205, 2214	78	546	20581	1.93303277919	1.0	0.96177527923	99.0757612661
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	8	8.51063829787	0.364005803258	3561, 909, 914, 4161, 963, 2205, 2315, 2831	76	1415	18224	1.35570020458	1.0	0.978652265185	99.0494389347
UP_KEYWORDS	Receptor	8	8.51063829787	0.421357835684	3820, 3561, 914, 4161, 9970, 2205, 2831, 2214	78	1648	20581	1.28086880757	1.0	0.978967317903	99.8126608033
INTERPRO	IPR013783:Immunoglobulin-like fold	5	5.31914893617	0.518628383562	3561, 909, 914, 2205, 2214	74	951	18559	1.31859777759	1.0	0.999999999931	99.9794628307
INTERPRO	IPR007110:Immunoglobulin-like domain	4	4.25531914894	0.589387852743	909, 914, 2205, 2214	74	771	18559	1.30115329337	1.0	0.999999999873	99.996759177
UP_SEQ_FEATURE	topological domain:Extracellular	10	10.6382978723	0.700866774563	3820, 79057, 3561, 909, 914, 4161, 963, 2205, 2831, 2214	74	2787	20063	0.972808114896	1.0	0.999694360112	99.9999805134
UP_KEYWORDS	Glycoprotein	16	17.0212765957	0.752210180426	3820, 3039, 5126, 3561, 6039, 3018, 6358, 914, 963, 712, 909, 4161, 3040, 2205, 2831, 2214	78	4551	20581	0.927651854481	1.0	0.999851009461	99.9999889213
UP_SEQ_FEATURE	topological domain:Cytoplasmic	11	11.7021276596	0.82967305802	3820, 79057, 3561, 909, 914, 4161, 963, 2205, 2315, 2831, 2214	74	3456	20063	0.862944976226	1.0	0.999986464908	99.9999999856
UP_SEQ_FEATURE	transmembrane region	16	17.0212765957	0.85444354955	3820, 3561, 914, 963, 2315, 7940, 1576, 153328, 79057, 158835, 909, 4161, 2205, 2831, 6588, 2214	74	5056	20063	0.857979815258	1.0	0.999993042325	99.9999999981
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	13	13.829787234	0.87111143998	3820, 5126, 27306, 712, 3561, 909, 914, 4161, 6039, 963, 2205, 2831, 2214	74	4234	20063	0.832447114096	1.0	0.999995415561	99.9999999996
UP_KEYWORDS	Transmembrane helix	17	18.085106383	0.926843681655	3820, 3561, 914, 963, 2315, 7940, 1576, 153328, 79057, 79136, 158835, 909, 4161, 2205, 6588, 2831, 2214	78	5634	20581	0.796166589298	1.0	0.999998813255	100.0
UP_KEYWORDS	Transmembrane	17	18.085106383	0.929017584605	3820, 3561, 914, 963, 2315, 7940, 1576, 153328, 79057, 79136, 158835, 909, 4161, 2205, 6588, 2831, 2214	78	5651	20581	0.793771467723	1.0	0.999998198004	100.0
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	16	17.0212765957	0.962362298348	3820, 3561, 914, 963, 7940, 1576, 153328, 79057, 79136, 158835, 909, 4161, 2205, 2831, 6588, 2214	76	5163	18224	0.743101216143	1.0	0.999999964567	100.0
UP_KEYWORDS	Cell membrane	7	7.44680851064	0.985063073391	909, 4161, 963, 2205, 2831, 2214, 8447	78	3175	20581	0.581736321421	1.0	0.999999985024	100.0
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	10	10.6382978723	0.993690831296	3820, 3561, 909, 914, 4161, 963, 2205, 2831, 2214, 8447	76	4121	18224	0.58187205456	1.0	0.999999999553	100.0
UP_KEYWORDS	Membrane	18	19.1489361702	0.997726519393	3820, 3561, 914, 963, 2315, 7940, 1576, 153328, 79057, 79136, 158835, 909, 4161, 2205, 6588, 2831, 2214, 8447	78	7494	20581	0.633768553304	1.0	0.999999999532	100.0
