Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:9	14	14.8936170213	8.63119736384e-17	85285, 83755, 85289, 83899, 100132476, 81871, 81870, 728224, 100132386, 83900, 85291, 653240, 85290, 85280	74	107	20063	35.4738570346	2.53130849615e-14	3.10862446895e-15	1.44328993201e-13
UP_SEQ_FEATURE	repeat:3	17	18.085106383	1.05731890869e-16	85285, 83755, 85289, 83899, 643803, 100132476, 83897, 337959, 81871, 81870, 728224, 100132386, 83900, 653240, 85291, 85290, 85280	74	225	20063	20.4847447447	2.53130849615e-14	2.77555756156e-15	1.44328993201e-13
UP_SEQ_FEATURE	repeat:6	15	15.9574468085	1.70014396177e-16	85285, 83755, 85289, 83899, 643803, 100132476, 81871, 81870, 728224, 100132386, 83900, 85291, 653240, 85290, 85280	74	147	20063	27.665471594	5.06261699229e-14	5.10702591328e-15	2.88657986403e-13
UP_SEQ_FEATURE	repeat:4	16	17.0212765957	2.57682359917e-16	85285, 83755, 85289, 83899, 643803, 100132476, 337959, 81871, 81870, 728224, 100132386, 83900, 85291, 653240, 85290, 85280	74	192	20063	22.5934684685	5.06261699229e-14	4.55191440096e-15	2.88657986403e-13
UP_SEQ_FEATURE	repeat:11	13	13.829787234	3.89806620204e-16	85285, 81871, 85289, 83755, 81870, 728224, 83899, 83900, 653240, 85291, 85290, 85280, 100132476	74	89	20063	39.6020346189	1.01252339846e-13	8.43769498715e-15	5.66213742559e-13
UP_SEQ_FEATURE	repeat:8	14	14.8936170213	6.21093740786e-16	85285, 83755, 85289, 83899, 100132476, 81871, 81870, 728224, 100132386, 83900, 85291, 653240, 85290, 85280	74	124	20063	30.610505667	1.51878509769e-13	1.16573417586e-14	8.54871728961e-13
UP_SEQ_FEATURE	repeat:1	17	18.085106383	8.67644160441e-16	85285, 83755, 85289, 83899, 643803, 100132476, 83897, 337959, 81871, 81870, 728224, 100132386, 83900, 653240, 85291, 85290, 85280	74	257	20063	17.9341150489	2.02504679692e-13	1.44328993201e-14	1.13242748512e-12
UP_SEQ_FEATURE	repeat:2	17	18.085106383	1.04152048366e-15	85285, 83755, 85289, 83899, 643803, 100132476, 83897, 337959, 81871, 81870, 728224, 100132386, 83900, 653240, 85291, 85290, 85280	74	260	20063	17.7271829522	2.27817764653e-13	1.52100554374e-14	1.27675647832e-12
UP_SEQ_FEATURE	repeat:7	14	14.8936170213	1.57306324567e-15	85285, 83755, 85289, 83899, 100132476, 81871, 81870, 728224, 100132386, 83900, 85291, 653240, 85290, 85280	74	133	20063	28.5391180654	3.5438318946e-13	2.22044604925e-14	1.98729921408e-12
UP_SEQ_FEATURE	repeat:17	11	11.7021276596	6.69822230295e-15	81871, 85289, 83755, 81870, 728224, 83899, 100132386, 653240, 85291, 85290, 100132476	74	56	20063	53.2560328185	1.51878509769e-12	8.93729534823e-14	8.52651282912e-12
UP_SEQ_FEATURE	repeat:20	9	9.57446808511	4.83434112348e-12	81871, 85289, 83755, 728224, 100132386, 653240, 85291, 85290, 100132476	74	46	20063	53.0455346651	1.10223297156e-09	6.12351280793e-11	6.1892047043e-09
UP_SEQ_FEATURE	repeat:19	9	9.57446808511	6.95095503331e-12	81871, 85289, 83755, 728224, 100132386, 653240, 85291, 85290, 100132476	74	48	20063	50.8353040541	1.58482693635e-09	8.34119440185e-11	8.8990370628e-09
UP_SEQ_FEATURE	repeat:18	9	9.57446808511	8.28325016368e-12	81871, 85289, 83755, 728224, 100132386, 653240, 85291, 85290, 100132476	74	49	20063	49.7978488693	1.88858395589e-09	9.44292422034e-11	1.06046837978e-08
UP_SEQ_FEATURE	repeat:26	8	8.51063829787	1.54155618958e-11	81871, 85289, 83755, 728224, 100132386, 653240, 85290, 100132476	74	31	20063	69.9668700959	3.51474715998e-09	1.6736889652e-10	1.97358240861e-08
UP_SEQ_FEATURE	repeat:25	8	8.51063829787	3.12656795576e-11	81871, 85289, 83755, 728224, 100132386, 653240, 85290, 100132476	74	34	20063	63.7933227345	7.1285697345e-09	3.24025917209e-10	4.00279809298e-08
UP_SEQ_FEATURE	repeat:24	8	8.51063829787	3.12656795576e-11	81871, 85289, 83755, 728224, 100132386, 653240, 85290, 100132476	74	34	20063	63.7933227345	7.1285697345e-09	3.24025917209e-10	4.00279809298e-08
UP_SEQ_FEATURE	repeat:23	8	8.51063829787	5.93205576533e-11	81871, 85289, 83755, 728224, 100132386, 653240, 85290, 100132476	74	37	20063	58.6208911614	1.35250849409e-08	5.88047166517e-10	7.59453722132e-08
UP_SEQ_FEATURE	repeat:22	8	8.51063829787	1.28051356238e-10	81871, 85289, 83755, 728224, 100132386, 653240, 85290, 100132476	74	41	20063	52.9017798286	2.91957067411e-08	1.21648779938e-09	1.63938251863e-07
UP_SEQ_FEATURE	repeat:21	8	8.51063829787	1.82484816283e-10	81871, 85289, 83755, 728224, 100132386, 653240, 85290, 100132476	74	43	20063	50.4412319296	4.1606534662e-08	1.66426139536e-09	2.33626895607e-07
UP_SEQ_FEATURE	repeat:28	7	7.44680851064	4.08864498723e-10	81871, 83755, 728224, 100132386, 653240, 85290, 100132476	74	26	20063	72.9942827443	9.32211011717e-08	3.58542717738e-09	5.23450394141e-07
UP_SEQ_FEATURE	repeat:27	7	7.44680851064	8.36362910648e-10	81871, 83755, 728224, 100132386, 653240, 85290, 100132476	74	29	20063	65.4431500466	1.90690715773e-07	7.06261971128e-09	1.07075688316e-06
UP_SEQ_FEATURE	repeat:29	6	6.3829787234	2.2345545657e-08	81871, 83755, 728224, 100132386, 653240, 100132476	74	24	20063	67.7804054054	5.09477148358e-06	1.81956571366e-07	2.8607969893e-05
UP_SEQ_FEATURE	chain:Keratin-associated protein 4-6	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	region of interest:20 X 5 AA repeats of C-C-[GIKRQVHEML]- [SPTRV]-[STVQRCP]	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	chain:Keratin-associated protein 4-11	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	chain:Putative keratin-associated protein 4-X	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	chain:Keratin-associated protein 4-8	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	region of interest:25 X 5 AA repeats of C-C-[IKRQVHEC]- [SPRT]-[STCVQPR]	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	region of interest:29 X 5 AA repeats of C-C-[IRQVEL]-[SPTR]- [STVQRCP]	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
UP_SEQ_FEATURE	region of interest:27 X 5 AA repeats of C-C-[GIKRQVHEL]- [SPTR]-[STVQRMC]	4	4.25531914894	1.8437962029e-07	81871, 728224, 653240, 100132476	74	4	20063	271.121621622	4.2037673682e-05	1.44960437309e-06	0.000236052485203
GOTERM_BP_DIRECT	GO:0042633~hair cycle	4	4.25531914894	9.13273649082e-06	85289, 728224, 100132386, 85290	48	15	16792	93.2888888889	0.00281805028285	0.00281805028285	0.0122583974541
GOTERM_CC_DIRECT	GO:0005882~intermediate filament	6	6.3829787234	0.000102435422409	337959, 388818, 337972, 8689, 353288, 337882	76	113	18224	12.7321844434	0.00694175941184	0.00347692420689	0.105332633028
GOTERM_CC_DIRECT	GO:0005576~extracellular region	17	18.085106383	0.000723784841707	57152, 3039, 6039, 6358, 914, 6348, 57817, 2922, 6343, 5341, 51738, 284402, 712, 79057, 121504, 3040, 245937	76	1610	18224	2.53193854201	0.048042786714	0.0162777910291	0.742112211476
GOTERM_BP_DIRECT	GO:0006955~immune response	7	7.44680851064	0.00107825426095	3561, 909, 6358, 57817, 6348, 7940, 2214	48	421	16792	5.81670625495	0.283488027779	0.153529697969	1.4377124012
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	5	5.31914893617	0.00108075766617	712, 121504, 3018, 8335, 2214	25	134	6879	10.2671641791	0.0556997779929	0.0556997779929	1.04946558659
GOTERM_BP_DIRECT	GO:0007568~aging	5	5.31914893617	0.00115374658717	85289, 728224, 100132386, 57817, 85290	48	165	16792	10.601010101	0.300026998191	0.112107413548	1.53765155341
INTERPRO	IPR007951:PMG	3	3.1914893617	0.0011573919235	337959, 388818, 643803	74	13	18559	57.8762993763	0.137768914831	0.0714360091146	1.33589271042
OMIM_DISEASE	613978~Hemoglobin H disease, nondeletional	2	2.12765957447	0.00337303442211	3039, 3040	9	2	4740	526.666666667	0.0558200544941	0.0558200544941	2.41669720281
GOTERM_CC_DIRECT	GO:0000786~nucleosome	4	4.25531914894	0.00686353539359	121504, 3010, 3018, 8335	76	94	18224	10.2038073908	0.373952761263	0.110488072166	6.84017310631
UP_SEQ_FEATURE	region of interest:17 X 5 AA repeats of C-C-[RQVSGE]-[SPTQ]- [TASP]	2	2.12765957447	0.00726401894835	81870, 83899	74	2	20063	271.121621622	0.810286631144	0.0539009685756	8.91137983204
UP_SEQ_FEATURE	chain:Hemoglobin subunit alpha	2	2.12765957447	0.00726401894835	3039, 3040	74	2	20063	271.121621622	0.810286631144	0.0539009685756	8.91137983204
UP_SEQ_FEATURE	region of interest:14 X 5 AA repeats of C-C-[RQVGE]- [SPSTNQ]-[TASL]	2	2.12765957447	0.00726401894835	81870, 83899	74	2	20063	271.121621622	0.810286631144	0.0539009685756	8.91137983204
UP_SEQ_FEATURE	chain:Keratin-associated protein 9-9	2	2.12765957447	0.00726401894835	81870, 83899	74	2	20063	271.121621622	0.810286631144	0.0539009685756	8.91137983204
UP_SEQ_FEATURE	chain:Keratin-associated protein 9-2	2	2.12765957447	0.00726401894835	81870, 83899	74	2	20063	271.121621622	0.810286631144	0.0539009685756	8.91137983204
GOTERM_MF_DIRECT	GO:0031720~haptoglobin binding	2	2.12765957447	0.00974306669554	3039, 3040	56	3	16881	200.964285714	0.681944183932	0.681944183932	10.5845629272
GOTERM_MF_DIRECT	GO:0019825~oxygen binding	3	3.1914893617	0.0102578583665	3039, 3040, 1576	56	47	16881	19.2412613982	0.700717529701	0.452932846628	11.1142747235
INTERPRO	IPR002339:Haemoglobin, pi	2	2.12765957447	0.01175448155	3039, 3040	74	3	18559	167.198198198	0.779858837614	0.396189837168	12.8306429512
UP_KEYWORDS	Amidation	3	3.1914893617	0.0123270157803	51738, 2922, 6343	78	45	20581	17.5905982906	0.774274323675	0.52489403674	13.2712883104
KEGG_PATHWAY	hsa05144:Malaria	3	3.1914893617	0.0124148655076	3820, 3039, 3040	25	49	6879	16.8465306122	0.484236220648	0.281833042147	11.4748756097
UP_KEYWORDS	Secreted	15	15.9574468085	0.0134849499672	57152, 1469, 6039, 6358, 57817, 2922, 6348, 83888, 6343, 51738, 284402, 712, 10647, 245937, 2214	78	1965	20581	2.01419064396	0.803914348482	0.419036824797	14.431357022
UP_SEQ_FEATURE	signal peptide	21	22.3404255319	0.0142947876625	57152, 1469, 5126, 3561, 6039, 6358, 914, 83888, 6348, 57817, 2922, 6343, 51738, 284402, 27306, 712, 909, 10647, 245937, 2205, 2214	74	3346	20063	1.7016001357	0.962474360523	0.100480497088	16.8338880776
UP_SEQ_FEATURE	chain:Keratin-associated protein 2-4	2	2.12765957447	0.0144759895652	85294, 728279	74	4	20063	135.560810811	0.964014812621	0.0986802910982	17.029406261
UP_SEQ_FEATURE	region of interest:10 X 5 AA repeats of C-C-[CDPQRWG]- [APRS]-[CIPSTVD]	2	2.12765957447	0.0144759895652	85294, 728279	74	4	20063	135.560810811	0.964014812621	0.0986802910982	17.029406261
UP_SEQ_FEATURE	region of interest:10 X 5 AA repeats of C-C-[CDPQRW]- [ADPRS]-[CIPSTV]	2	2.12765957447	0.0144759895652	85294, 728279	74	4	20063	135.560810811	0.964014812621	0.0986802910982	17.029406261
UP_SEQ_FEATURE	chain:Keratin-associated protein 2-3	2	2.12765957447	0.0144759895652	85294, 728279	74	4	20063	135.560810811	0.964014812621	0.0986802910982	17.029406261
UP_SEQ_FEATURE	chain:Keratin-associated protein 2-1	2	2.12765957447	0.0144759895652	85294, 728279	74	4	20063	135.560810811	0.964014812621	0.0986802910982	17.029406261
UP_SEQ_FEATURE	disulfide bond	19	20.2127659574	0.0152079745166	3820, 57152, 1469, 5126, 3561, 6039, 6358, 914, 83888, 6348, 57817, 27306, 712, 79057, 909, 245937, 2205, 2831, 2214	74	2917	20063	1.76596188235	0.969622552299	0.100467817857	17.8149179333
GOTERM_CC_DIRECT	GO:0031838~haptoglobin-hemoglobin complex	2	2.12765957447	0.0163618039174	3039, 3040	76	4	18224	119.894736842	0.674308699976	0.200973410851	15.6097243611
INTERPRO	IPR007659:Keratin, high-sulphur matrix protein	2	2.12765957447	0.0195149853958	643803, 83897	74	5	18559	100.318918919	0.919750388756	0.467756049047	20.4571701803
INTERPRO	IPR002338:Haemoglobin, alpha	2	2.12765957447	0.0195149853958	3039, 3040	74	5	18559	100.318918919	0.919750388756	0.467756049047	20.4571701803
UP_SEQ_FEATURE	site:Not glycated	2	2.12765957447	0.0251971587205	3039, 3040	74	7	20063	77.4633204633	0.997028147226	0.157291696393	27.8715305511
GOTERM_MF_DIRECT	GO:0030280~structural constituent of epidermis	2	2.12765957447	0.0257747929325	81850, 8689	56	8	16881	75.3616071429	0.952886497767	0.638827122106	25.7982551631
GOTERM_BP_DIRECT	GO:0001775~cell activation	2	2.12765957447	0.0303701091942	57152, 6348	48	11	16792	63.6060606061	0.999927347182	0.907676317983	33.8988470193
UP_SEQ_FEATURE	glycosylation site:N-linked (Glc) (glycation)	2	2.12765957447	0.0322806120107	3039, 3040	74	9	20063	60.2492492492	0.999436527403	0.19245302565	34.3013166814
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	3	3.1914893617	0.0379671754022	6358, 57817, 6348	48	110	16792	9.54090909091	0.99999360742	0.908560208122	40.5223450225
GOTERM_BP_DIRECT	GO:0015671~oxygen transport	2	2.12765957447	0.0411884259612	3039, 3040	48	15	16792	46.6444444444	0.99999773233	0.885379237038	43.1407351179
INTERPRO	IPR016126:Secretoglobin	2	2.12765957447	0.0424376499157	284402, 10647	74	11	18559	45.5995085995	0.996115063482	0.670483788889	39.5652333775
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	3	3.1914893617	0.0437697057248	121504, 3010, 3018	48	119	16792	8.81932773109	0.999999014147	0.86133299191	45.1614807347
UP_KEYWORDS	Nucleosome core	3	3.1914893617	0.0438939534256	121504, 3018, 8335	78	89	20581	8.8941227312	0.995421452013	0.739875090222	40.2658303312
UP_KEYWORDS	Glycation	2	2.12765957447	0.0439948889877	3039, 3040	78	12	20581	43.9764957265	0.995479091744	0.660339426329	40.3381800775
GOTERM_MF_DIRECT	GO:0005344~oxygen transporter activity	2	2.12765957447	0.0446767461435	3039, 3040	56	14	16881	43.0637755102	0.995240176433	0.737337717596	40.6822984541
UP_SEQ_FEATURE	metal ion-binding site:Iron (heme distal ligand)	2	2.12765957447	0.0462955608266	3039, 3040	74	13	20063	41.711018711	0.999979753622	0.259336813071	45.4939878415
GOTERM_MF_DIRECT	GO:0005198~structural molecule activity	4	4.25531914894	0.046546135446	353288, 643803, 353144, 83897	56	247	16881	4.88172353962	0.996215025525	0.672197251224	41.9951877753
UP_KEYWORDS	Oxygen transport	2	2.12765957447	0.0475736917281	3039, 3040	78	13	20581	40.5936883629	0.997117522162	0.622751377346	42.8523177998
GOTERM_CC_DIRECT	GO:0034774~secretory granule lumen	2	2.12765957447	0.0482970303867	51738, 5126	76	12	18224	39.9649122807	0.96547792732	0.429376731454	39.906353254
GOTERM_CC_DIRECT	GO:0005833~hemoglobin complex	2	2.12765957447	0.0482970303867	3039, 3040	76	12	18224	39.9649122807	0.96547792732	0.429376731454	39.906353254
GOTERM_CC_DIRECT	GO:0005615~extracellular space	11	11.7021276596	0.0487274241931	51738, 1469, 57152, 5126, 10647, 6358, 2922, 57817, 83888, 6348, 6343	76	1347	18224	1.95819169304	0.966523625807	0.384471246988	40.1853509524
GOTERM_BP_DIRECT	GO:0010039~response to iron ion	2	2.12765957447	0.0492245506595	712, 57817	48	18	16792	38.8703703704	0.999999831698	0.857681563099	49.2150363479
UP_KEYWORDS	Hormone	3	3.1914893617	0.0493403017657	51738, 57817, 6343	78	95	20581	8.33238866397	0.997693199877	0.579963396544	44.0573748413
UP_SEQ_FEATURE	metal ion-binding site:Divalent metal cation; cluster A	2	2.12765957447	0.0497679011821	4496, 84560	74	14	20063	38.7316602317	0.999991186044	0.269898910661	47.9807829259
UP_SEQ_FEATURE	metal ion-binding site:Divalent metal cation; cluster B	2	2.12765957447	0.0497679011821	4496, 84560	74	14	20063	38.7316602317	0.999991186044	0.269898910661	47.9807829259
UP_KEYWORDS	Signal	23	24.4680851064	0.0499356462976	1469, 57152, 5126, 3561, 914, 6039, 6358, 83888, 6348, 57817, 2922, 7940, 6343, 51738, 284402, 712, 79136, 909, 10647, 3040, 245937, 2205, 2214	78	4160	20581	1.45883567554	0.997860250928	0.536237791193	44.4582210811
INTERPRO	IPR000971:Globin	2	2.12765957447	0.0499604416591	3039, 3040	74	13	18559	38.5841995842	0.99858441418	0.664914192369	44.8549087716
INTERPRO	IPR009050:Globin-like	2	2.12765957447	0.0499604416591	3039, 3040	74	13	18559	38.5841995842	0.99858441418	0.664914192369	44.8549087716
UP_KEYWORDS	Metal-thiolate cluster	2	2.12765957447	0.0511392705757	4496, 84560	78	14	20581	37.6941391941	0.998162206381	0.503369976535	45.2606250341
UP_KEYWORDS	Citrullination	3	3.1914893617	0.0512076878712	121504, 3010, 8335	78	97	20581	8.16058683584	0.998178039975	0.46782571613	45.3059164031
INTERPRO	IPR021743:Keratin-associated matrix	2	2.12765957447	0.0536999481722	337972, 337882	74	14	18559	35.8281853282	0.999145534413	0.635522558558	47.32370117
INTERPRO	IPR017854:Metallothionein domain	2	2.12765957447	0.0536999481722	4496, 84560	74	14	18559	35.8281853282	0.999145534413	0.635522558558	47.32370117
INTERPRO	IPR023587:Metallothionein domain, vertebrate	2	2.12765957447	0.0536999481722	4496, 84560	74	14	18559	35.8281853282	0.999145534413	0.635522558558	47.32370117
INTERPRO	IPR000006:Metallothionein, vertebrate	2	2.12765957447	0.0536999481722	4496, 84560	74	14	18559	35.8281853282	0.999145534413	0.635522558558	47.32370117
INTERPRO	IPR012292:Globin, structural domain	2	2.12765957447	0.0536999481722	3039, 3040	74	14	18559	35.8281853282	0.999145534413	0.635522558558	47.32370117
INTERPRO	IPR003019:Metallothionein superfamily, eukaryotic	2	2.12765957447	0.0536999481722	4496, 84560	74	14	18559	35.8281853282	0.999145534413	0.635522558558	47.32370117
GOTERM_BP_DIRECT	GO:0050850~positive regulation of calcium-mediated signaling	2	2.12765957447	0.0545453053733	2205, 6348	48	20	16792	34.9833333333	0.999999970284	0.854231121852	52.9001489105
GOTERM_BP_DIRECT	GO:0042744~hydrogen peroxide catabolic process	2	2.12765957447	0.0545453053733	3039, 3040	48	20	16792	34.9833333333	0.999999970284	0.854231121852	52.9001489105
UP_SEQ_FEATURE	metal ion-binding site:Iron (heme proximal ligand)	2	2.12765957447	0.0566752164245	3039, 3040	74	16	20063	33.8902027027	0.999998329818	0.295359716397	52.6195068529
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	4	4.25531914894	0.0576269035981	3561, 914, 2205, 2214	76	213	18224	4.50308870768	0.98233328614	0.396198104754	45.6984708358
GOTERM_BP_DIRECT	GO:1901687~glutathione derivative biosynthetic process	2	2.12765957447	0.0598369140001	2940, 27306	48	22	16792	31.803030303	0.999999994754	0.851413711386	56.318251366
GOTERM_CC_DIRECT	GO:0071682~endocytic vesicle lumen	2	2.12765957447	0.0638788053825	3039, 3040	76	16	18224	29.9736842105	0.988764786867	0.392707491229	49.2924889049
GOTERM_CC_DIRECT	GO:0005623~cell	3	3.1914893617	0.0638965920273	6358, 84560, 57817	76	100	18224	7.19368421053	0.988779293806	0.361733546446	49.302399855
GOTERM_MF_DIRECT	GO:0004601~peroxidase activity	2	2.12765957447	0.0693202143478	3039, 3040	56	22	16881	27.4042207792	0.999776317044	0.753619982139	55.9961500846
INTERPRO	IPR009072:Histone-fold	3	3.1914893617	0.0719421943282	121504, 3018, 8335	74	112	18559	6.71778474903	0.999929270015	0.697168919995	57.9817410307
GOTERM_MF_DIRECT	GO:0020037~heme binding	3	3.1914893617	0.0734866469856	3039, 3040, 1576	56	137	16881	6.60101668405	0.999867673481	0.720778050232	58.1953436812
GOTERM_BP_DIRECT	GO:0048247~lymphocyte chemotaxis	2	2.12765957447	0.0755384213281	6358, 6348	48	28	16792	24.9880952381	0.999999999971	0.889900019226	65.1568019783
GOTERM_BP_DIRECT	GO:0016358~dendrite development	2	2.12765957447	0.0755384213281	51738, 7940	48	28	16792	24.9880952381	0.999999999971	0.889900019226	65.1568019783
BIOCARTA	h_ahspPathway:Hemoglobin's Chaperone	2	2.12765957447	0.0773874635665	3039, 3040	11	13	1625	22.7272727273	0.800295877614	0.800295877614	45.8292147518
GOTERM_BP_DIRECT	GO:0010942~positive regulation of cell death	2	2.12765957447	0.0781302666028	3039, 3040	48	29	16792	24.1264367816	0.999999999988	0.876904810456	66.4454885155
UP_SEQ_FEATURE	domain:GST N-terminal	2	2.12765957447	0.0804630872136	2940, 27306	74	23	20063	23.5757931845	0.99999999506	0.387621760713	65.8341034966
SMART	SM00199:SCY	2	2.12765957447	0.0861332369463	6358, 6348	22	43	10057	21.2621564482	0.874018638455	0.874018638455	51.0284904369
INTERPRO	IPR004046:Glutathione S-transferase, C-terminal	2	2.12765957447	0.0867088035683	2940, 27306	74	23	18559	21.8084606345	0.999990922072	0.724718958055	65.1227355063
UP_KEYWORDS	Heme	3	3.1914893617	0.087562333949	3039, 3040, 1576	78	132	20581	5.99679487179	0.999983235732	0.631995486799	65.0731228588
GOTERM_BP_DIRECT	GO:0050776~regulation of immune response	3	3.1914893617	0.0886284667863	3820, 909, 2214	48	178	16792	5.89606741573	1.0	0.889848080573	71.2271812543
GOTERM_MF_DIRECT	GO:0005506~iron ion binding	3	3.1914893617	0.0887970573283	3039, 3040, 1576	56	153	16881	5.91071428571	0.999981164884	0.743332407865	65.4431085671
INTERPRO	IPR000827:CC chemokine, conserved site	2	2.12765957447	0.0903056020891	6358, 6348	74	24	18559	20.8997747748	0.999994521942	0.702242534501	66.6849817495
INTERPRO	IPR004045:Glutathione S-transferase, N-terminal	2	2.12765957447	0.097457336894	2940, 27306	74	26	18559	19.2920997921	0.999998005331	0.696746075082	69.6029030189
UP_KEYWORDS	Cleavage on pair of basic residues	4	4.25531914894	0.0979159754616	5126, 2922, 57817, 6343	78	294	20581	3.58991801849	0.999995737749	0.643162968804	69.3616207981
